hour,day,rssi,distance,label
0,4,-68.4741725,0.004750744,1
9,6,-60.60478852,0.001277909,0
21,3,-63.30948693,0.002740723,0
2,6,-63.69897513,0.002722239,1
10,1,-59.25462586,0.00234622,1
2,1,-58.48691283,0.003091524,1
22,4,-48.12586379,0.001491692,0
18,5,-60.7474389,0.000922,0
7,5,-49.99955539,0.001528718,0
18,4,-55.6843269,0.001421515,0
5,2,-45.93234376,0.000524826,0
5,4,-61.8963988,0.001210366,0
8,1,-55.67503158,0.00234346,0
7,6,-43.67303396,0.000522562,1
9,1,-42.24242509,0.001546645,0
0,6,-52.79340601,0.003294869,1
11,3,-74.06755008,0.004889633,1
9,2,-65.41174199,0.001498938,0
20,4,-60.56808459,0.000489638,0
2,1,-54.04396942,0.004052154,1
22,5,-59.51600129,0.001373714,0
13,0,-88.1945009,0.024114417,2
0,5,-47.61450003,0.001704956,0
22,1,-52.57885257,0.001046728,0
21,3,-50.45943069,0.000878146,0
6,0,-71.69058552,0.003761176,1
9,4,-56.7663324,0.000747786,0
5,5,-60.02930859,0.001431421,0
20,4,-51.27064086,0.000830563,0
22,1,-60.7110704,0.003777302,1
3,0,-62.46717152,0.006726296,1
17,1,-36.62427323,0.001722597,0
22,1,-53.5181337,0.000629223,0
8,3,-87.19690257,0.0113131,2
22,5,-76.49857186,0.01735635,2
19,4,-78.52523829,0.00770311,1
8,1,-52.58583176,0.001267296,0
15,4,-54.652938,0.000935926,0
2,6,-44.75564044,0.000541073,0
9,1,-43.46814336,0.001891216,0
9,3,-52.15167518,0.003871257,0
1,5,-71.33703393,0.006664966,1
20,5,-45.17092583,0.000973561,0
21,1,-56.98418517,0.001498871,0
9,6,-45.02953188,0.001569515,0
21,5,-47.02419138,0.000789863,0
21,2,-63.30404909,0.001032127,0
22,2,-53.08604931,0.005602388,1
22,2,-73.48544572,0.001067379,0
21,0,-83.76070426,0.015692544,2
8,0,-49.05373928,0.00075569,0
14,5,-57.66387754,0.002073934,0
21,3,-45.71591874,0.000751147,0
18,2,-56.52127972,0.002053962,0
0,5,-65.53760629,0.003725677,1
2,3,-66.59798479,0.002853213,1
22,3,-47.47442051,0.000683628,0
4,2,-65.97536088,0.0074336,2
8,5,-52.65187845,0.002081562,0
1,5,-57.68826786,0.005331744,1
18,6,-56.76223661,0.001399167,0
9,4,-40.42354778,0.001143903,0
8,5,-69.04567808,0.004765942,1
17,1,-44.59208032,0.000522521,0
8,1,-53.99269594,0.001996769,0
7,5,-64.68279334,0.003156986,0
7,4,-52.96595659,0.00117734,0
20,2,-72.39270615,0.005411332,2
7,6,-41.7063486,0.00185814,0
3,6,-52.43870509,0.001287426,0
20,0,-60.68236726,0.000438448,0
19,3,-50.14385497,0.001956159,0
18,5,-53.05613257,0.00042688,0
18,1,-53.68790947,0.005841749,1
19,3,-56.49349533,0.001511858,0
11,0,-64.32849232,0.010280663,2
20,2,-52.42417793,0.0002433,0
19,1,-48.05524359,0.001298185,0
1,5,-69.38015626,0.003863069,1
22,6,-42.47299867,0.001722351,0
19,2,-47.47978985,0.002564055,0
19,5,-53.7178439,0.001065395,0
13,2,-41.45098416,0.001759544,0
22,1,-67.30397982,0.001255375,0
8,2,-37.34255344,0.001684348,0
16,6,-63.33411376,0.002250268,1
8,4,-50.36637852,0.000870378,0
22,6,-72.36656208,0.001238377,0
18,1,-54.27709957,0.000454329,0
8,0,-44.49454263,0.000813683,0
20,5,-60.56915973,0.001109049,0
22,5,-45.57459717,0.004740531,1
2,4,-45.48273908,0.001385062,0
2,4,-64.15965388,0.004299216,1
10,3,-45.87269012,0.000734093,0
22,0,-60.48142078,0.002736203,1
20,2,-83.95277153,0.001638599,0
2,6,-60.52088858,0.003222814,1
8,6,-60.47716405,0.021523706,2
7,0,-59.41729674,0.00124054,0
16,4,-54.69170826,0.002530283,0
9,5,-73.84671795,0.003828596,1
19,6,-60.74203556,0.001177933,0
8,1,-65.1743206,0.001317654,0
8,4,-45.882602,0.001815197,0
1,4,-55.14233118,0.004298366,1
7,5,-66.28768836,0.001707304,0
9,4,-59.6828806,0.00086848,0
3,3,-73.82627598,0.004962065,1
20,3,-63.0350561,0.000415864,0
8,6,-42.09981533,0.001215554,0
20,1,-60.68280561,0.001489708,0
19,6,-62.67202674,0.001112589,0
16,0,-48.8442127,0.001937128,0
15,2,-53.7256081,0.001090096,0
19,1,-46.68427712,0.000435313,0
14,2,-66.26771042,0.001914625,0
7,3,-46.43577892,0.001695521,0
17,1,-51.88504681,0.019631015,2
19,2,-56.86692667,0.004987709,1
3,6,-72.99562352,0.00150237,0
8,5,-78.32504016,0.02733739,2
0,1,-60.14590336,0.020819961,2
18,5,-56.92536746,9.59E-05,0
0,3,-70.42863143,0.003983932,1
18,2,-55.00516433,0.001228228,0
23,1,-84.25717435,0.004659985,1
0,2,-30.91021823,0.000492998,0
21,1,-54.05977812,0.000735345,0
21,2,-44.64553235,0.000680207,0
22,1,-71.87333294,0.007311921,1
19,0,-71.58878751,0.001181141,0
7,6,-49.3381712,0.002517719,0
1,6,-48.75060028,0.000902107,0
2,6,-48.885066,0.000538202,0
7,0,-45.54666966,0.002117463,0
1,0,-51.87155125,0.002078827,1
9,6,-58.02865367,0.00464513,0
1,6,-68.87580714,0.00103496,1
8,4,-51.40414533,0.002811833,0
14,5,-51.98819328,0.000953886,0
10,5,-20.31654761,0.002506391,0
1,3,-61.83237526,0.004823797,1
22,5,-77.46648225,0.023105301,2
21,3,-50.76217805,0.001694668,0
19,1,-51.38027743,0.001042278,0
19,3,-56.54076604,0.002218766,0
19,3,-57.24287086,0.000781061,0
9,1,-63.14179131,0.001104971,0
22,5,-57.04392336,0.001900789,0
20,5,-47.6731127,0.001106331,0
15,5,-68.58507569,0.008068295,1
17,3,-51.42196797,0.001401405,0
0,6,-53.92417973,0.005059733,1
20,4,-51.97805364,0.002662393,0
18,1,-72.06549081,0.00480231,2
19,0,-48.58656131,0.000280966,0
8,2,-52.35302226,0.002119033,0
8,4,-54.04527144,0.001894994,0
20,5,-59.71709975,0.002186844,0
9,4,-64.78563142,0.000685667,0
1,3,-73.28059276,0.007207661,1
21,5,-69.91052966,0.008100502,1
15,3,-49.05330985,0.000835647,0
8,0,-66.18556338,0.001335125,0
13,1,-51.63042686,0.000490995,0
18,3,-58.58867984,0.00190446,0
21,1,-51.63871828,0.001937678,0
8,5,-52.14134262,0.003369287,0
2,1,-59.25083564,0.006315224,1
9,4,-37.49544679,0.000962265,0
1,6,-63.63627573,0.005227488,1
1,1,-51.7740555,0.002166342,0
22,1,-63.24261787,0.00046071,0
4,4,-70.58645904,0.008235932,1
20,5,-46.14063096,0.000973921,0
11,6,-54.79370979,0.001154297,0
6,6,-87.71619922,0.004039816,1
14,6,-86.85003757,0.020721216,2
7,3,-58.26591297,0.00066924,0
9,3,-46.74978272,0.000357319,0
8,4,-70.03481753,0.003679355,0
16,6,-67.36756928,0.001674484,0
1,6,-73.6928111,0.002163684,1
20,1,-63.47755156,0.000516682,0
18,0,-48.31811543,0.002193911,0
14,6,-50.7401376,0.002386033,0
9,3,-63.64805689,0.001026825,0
7,0,-56.97208501,0.000576071,0
8,1,-68.00557963,0.001253759,0
19,6,-59.94838059,0.002194731,0
8,3,-95.648005,0.00021639,0
0,6,-58.98231344,0.005244281,1
21,5,-40.93230455,0.002264029,0
9,3,-70.99393484,0.005532146,2
21,2,-69.09606333,0.00417564,1
22,3,-71.1674724,0.005210742,1
22,1,-53.71812385,0.001842893,0
1,0,-51.93142617,0.013568344,2
22,5,-49.09327809,0.000391952,0
11,0,-47.51105337,0.001798658,0
8,1,-32.4379321,0.00081824,0
22,1,-47.264026,0.00251184,0
20,6,-31.20930335,0.000749582,0
2,1,-60.19764567,0.001289913,0
2,1,-77.61229389,0.003722748,2
22,4,-40.60359896,0.005746675,1
3,0,-77.06402731,0.007232631,1
20,0,-38.48485175,0.001077699,0
1,2,-60.12144953,0.006912675,1
7,4,-64.41060596,0.00059623,0
19,5,-50.13613454,0.001624687,0
22,0,-51.97973367,0.000777268,0
16,2,-55.93424454,0.001785838,0
22,6,-63.62875948,0.001009132,0
7,1,-70.70099844,0.001989156,0
8,2,-65.99103734,0.000862652,0
21,1,-61.20026067,0.001818058,0
9,0,-56.94825774,0.002618371,0
2,1,-41.49742649,0.002443829,0
3,3,-49.56888921,0.005071287,1
8,6,-56.75705461,0.001316176,0
8,0,-35.87386268,0.001311855,0
6,0,-67.70187441,0.006852219,1
8,5,-51.03128273,0.001220793,0
21,5,-60.71850318,0.003277975,0
22,6,-49.33024241,0.004664352,1
2,0,-55.82475744,0.003455654,1
8,0,-72.71190559,0.005889713,2
20,4,-57.88440358,0.002692159,2
8,4,-56.29810262,0.000117158,0
0,4,-42.50883007,0.000350311,0
22,6,-60.71712131,0.004137475,1
3,1,-67.73214198,0.000552376,0
22,0,-57.44515699,0.001605256,0
20,4,-71.70612857,0.001263554,0
23,2,-59.14877056,0.004074558,1
18,0,-72.66843991,0.00050398,0
4,1,-61.85589135,0.001040641,0
18,6,-47.71265842,0.001990703,0
7,1,-48.60734143,0.001276878,0
9,0,-46.18617833,0.002794729,0
22,1,-50.90091585,0.001576705,1
21,4,-29.13588837,0.001319092,0
21,1,-62.0280549,0.000670749,0
5,2,-60.7726883,0.001377036,0
22,3,-51.53239595,0.001507562,0
19,5,-48.51513403,0.000524134,0
22,5,-61.52622345,0.002327057,0
5,6,-55.2098751,0.000830964,0
0,3,-67.16949143,0.005130281,1
20,1,-70.03453931,0.00023857,0
5,4,-77.72286272,0.003721165,2
22,0,-44.58584321,0.002555048,0
9,0,-56.19120135,0.001691412,0
7,3,-58.70015126,0.000644505,0
3,3,-76.26563968,0.004710727,1
7,5,-55.17714385,0.00113038,0
8,0,-44.23094188,0.001831142,0
8,3,-74.23287215,0.005623675,1
20,3,-53.42792645,0.001033752,0
21,0,-46.16028076,0.001118376,0
21,0,-67.12564462,0.002180756,0
22,1,-48.69602396,0.001189847,0
8,3,-69.24231222,0.017716958,2
20,1,-52.44286611,0.002719649,0
23,1,-56.07436773,0.002166025,0
19,6,-44.47766056,0.000497695,0
3,3,-71.97598751,0.002035906,1
8,5,-67.8237292,0.000701,0
16,4,-73.03111543,0.006763731,1
21,4,-67.07321794,0.00217941,0
7,6,-46.18262422,0.001934766,0
7,6,-55.78546744,0.000230741,0
11,0,-70.2054994,0.00082724,0
19,5,-46.79520869,0.003471817,0
1,2,-84.4808421,0.025200468,2
1,6,-72.46496308,0.002899541,1
18,5,-55.30339959,0.002124564,0
19,5,-77.08411877,0.002383288,0
2,5,-58.59256371,0.006627671,1
21,1,-49.50407807,0.005786312,1
22,6,-55.40749289,0.003725434,0
18,1,-50.42318105,0.000567983,0
5,4,-59.10565188,0.006750281,1
21,0,-59.73480794,0.001745488,0
18,3,-61.8800227,0.001515755,0
8,5,-46.59873459,0.001681343,0
17,0,-75.08846597,0.012219273,1
11,1,-77.61484892,0.017542306,2
22,3,-63.26180343,0.002526462,0
9,0,-34.9454002,0.001286727,0
19,4,-61.78413862,0.000899743,0
22,4,-65.86990847,0.00810142,1
11,2,-53.56662599,0.005940429,1
18,3,-45.5819225,0.000471461,0
5,0,-59.63562613,0.002312722,0
4,5,-52.7600332,0.000481846,0
23,3,-57.60021399,0.002736235,0
10,4,-55.05541876,0.018002779,2
23,4,-74.99767644,0.00398474,1
23,3,-69.80344792,0.00233277,1
18,0,-51.56263132,0.004281721,0
22,4,-69.06682523,0.007700558,1
22,5,-49.6354058,0.000111774,0
17,3,-65.96509265,0.015262723,2
18,4,-50.26898369,0.00177069,0
21,6,-57.50739842,0.000446513,0
14,3,-50.89322002,0.00084326,0
8,6,-50.20892791,0.000114672,0
5,6,-62.93105853,0.001688128,0
9,2,-50.38411811,0.001385221,0
21,0,-52.9628912,0.001663673,0
15,2,-56.30129711,0.000372471,0
0,2,-65.55571892,0.003389666,1
5,0,-46.04733575,0.003613689,1
7,3,-59.47232628,0.000272868,0
22,0,-67.06719147,0.004628475,1
22,5,-55.79268867,0.001586772,0
20,6,-60.68948757,0.001212681,0
9,3,-45.38528929,0.001229309,0
10,0,-56.33410315,0.000920202,0
18,5,-49.88731008,0.009608109,2
21,2,-71.41860025,0.002033342,0
22,1,-62.54763737,0.003503394,1
0,4,-72.23161553,0.004071133,1
1,4,-76.48315903,0.014656733,2
7,0,-49.9341551,0.001825651,0
1,2,-58.73021795,0.006582807,1
5,2,-61.96766511,0.00147684,0
12,0,-56.73271908,0.000866511,0
15,4,-56.39422895,0.000617483,0
22,3,-60.66891445,0.002487027,0
23,5,-57.49962173,0.00530953,1
18,2,-37.67296146,0.000722541,0
9,3,-60.57541951,0.000515265,0
17,5,-80.79424072,0.004721708,1
23,4,-64.46090226,0.006186379,1
0,3,-85.05402132,0.005753033,1
3,2,-65.94742452,0.003342881,1
7,4,-56.11485034,0.001914784,0
0,3,-67.680147,0.013804232,1
9,1,-79.47079226,0.001178054,0
19,2,-57.85529478,0.002378574,0
0,3,-62.90065003,0.001483826,0
18,0,-68.43599303,0.001716292,0
9,6,-60.40569738,0.001051808,0
7,4,-63.56038304,0.000948089,0
2,6,-58.62069519,0.029888456,2
21,3,-48.92237495,0.000814808,0
5,4,-52.60589606,0.001092702,0
19,3,-60.65978884,0.00217893,0
2,6,-57.41450809,0.004935389,1
22,6,-78.28427818,0.015684031,2
18,3,-73.71046077,0.029956457,2
8,2,-59.38179113,0.007968422,1
20,3,-64.70847393,0.001483636,0
8,2,-30.05196297,0.001624666,0
0,3,-46.8130774,0.013190598,2
14,5,-97.73915723,0.003831857,1
19,1,-55.30862218,0.001370614,0
22,1,-49.79305218,0.000652284,0
3,2,-57.28627858,0.000100108,0
8,4,-50.470047,0.001609717,0
19,5,-63.05015799,0.002641959,1
6,6,-59.41702154,0.00061506,0
20,2,-61.02363468,0.000835962,0
9,5,-41.98419035,0.002810936,0
6,2,-63.76810054,0.002114614,0
5,3,-47.58113321,0.000819559,0
22,6,-53.1714557,0.001182087,0
19,0,-59.10083014,0.001841192,0
9,6,-62.84083977,0.001044511,0
9,6,-59.24651143,0.000389223,0
1,1,-59.27764458,0.002949929,1
19,1,-58.66632056,0.000968645,0
18,2,-49.05709863,0.00091368,0
21,6,-70.54692917,0.000981442,0
17,0,-58.59810587,0.001389956,0
9,0,-70.50595656,0.002203249,0
1,2,-75.17207538,0.005289012,1
18,2,-47.77797377,0.001908752,0
18,3,-49.02682249,0.001128896,0
13,4,-71.3259008,0.000920504,0
15,2,-42.94366935,0.015189332,2
22,5,-59.57895203,0.000220466,0
7,0,-63.95682117,0.000587649,0
6,3,-66.45663272,0.004738712,1
5,3,-57.701569,0.001708423,0
20,0,-62.65564929,0.000310654,0
17,1,-55.25090265,0.004626181,1
6,3,-57.15909762,0.000816754,0
5,4,-54.75219255,0.00093469,0
9,5,-49.62329139,0.000667603,0
2,1,-71.33422787,0.000636451,1
1,3,-74.14362134,0.021369687,2
16,4,-70.46098135,0.019966508,2
0,1,-55.63931451,0.005137611,1
3,6,-65.20572117,0.005227586,1
9,6,-61.7007043,0.001735046,0
19,5,-61.23827272,0.005512131,1
22,0,-70.79063942,0.003401004,1
20,5,-60.22139811,0.00088746,0
7,1,-71.15099295,0.014200301,2
18,2,-52.45856532,0.000405837,0
18,1,-53.97840911,0.0018504,0
4,1,-97.56441633,0.024708043,2
8,6,-57.82313466,0.002596214,0
20,2,-42.42340049,0.004860952,1
0,0,-53.904622,0.003329663,1
21,0,-57.50834324,0.000185234,0
22,5,-52.95511912,0.00057621,0
22,0,-53.85751016,0.001443073,0
4,3,-40.74469521,0.0023219,0
18,5,-40.97258586,0.001047249,0
20,2,-63.25583281,0.000334546,0
22,3,-67.59032129,0.001239766,0
0,0,-81.99598089,0.003731532,1
7,1,-51.64196436,0.000941185,0
11,0,-69.30448091,0.004821885,1
2,1,-63.27723892,0.001909405,0
21,6,-49.91187374,0.000516852,0
13,1,-100.064181,0.018219013,2
23,0,-20.43013613,0.004498288,1
16,1,-68.49953221,0.004519609,1
18,4,-57.91648832,0.000754356,0
8,4,-39.92604231,0.001442788,0
18,5,-80.00956321,0.001736207,0
8,5,-39.55323118,0.000584035,0
3,5,-63.03978315,0.003107459,1
18,3,-41.32340183,0.001313692,0
6,2,-77.19830816,0.004986676,1
9,3,-53.1329632,0.00233624,0
20,1,-60.21771044,0.001150429,0
8,6,-43.24794375,0.001938146,0
23,6,-69.4967542,0.0038369,1
18,1,-62.77780459,0.0011036,0
20,1,-50.74201875,0.003541559,1
7,6,-22.85571938,0.001533899,0
3,6,-69.77726327,0.004930012,1
2,6,-74.07724241,0.003547755,1
9,3,-54.36091937,0.000974398,0
17,0,-44.75044495,0.009734613,1
5,0,-64.18102955,0.001738371,0
16,5,-68.15321254,0.005177676,2
18,4,-61.74298993,0.001112597,0
23,5,-54.70512241,0.001357235,1
19,5,-57.90951094,0.00216205,0
22,2,-66.33105147,0.001603103,0
18,1,-50.00165831,0.002705376,0
22,5,-56.5523658,0.001864103,0
23,5,-43.27656586,0.006660708,1
8,2,-37.41431032,0.001845084,0
20,3,-56.99361596,0.001157085,0
1,3,-68.4503293,0.003791664,1
18,1,-56.92515148,0.001059124,0
22,2,-46.78712468,0.002019924,0
21,1,-67.93421469,0.005710273,0
7,2,-47.48528609,0.000885227,0
18,1,-83.15713682,0.006339973,2
19,1,-65.04671964,0.002575829,2
20,3,-56.41822396,0.001421836,0
22,6,-53.97864123,0.000384224,0
5,4,-78.26764961,0.004661179,1
22,2,-56.63370261,7.93E-05,0
18,3,-51.35058452,0.001119009,0
13,5,-69.19220686,0.00058807,0
10,5,-78.55086021,0.018415852,2
21,3,-53.43971554,0.038573461,2
18,1,-57.74794049,0.000837397,0
9,6,-54.76815423,0.005256646,1
7,6,-47.39025766,0.000923303,0
14,4,-54.75952859,0.003691043,2
19,3,-63.68154082,0.000649295,0
18,1,-40.25144518,0.002711816,0
22,4,-58.39848695,0.001823251,0
22,2,-62.32280307,0.003183006,1
18,0,-61.96619448,0.001754889,0
18,0,-47.82840878,0.000612858,0
8,1,-70.83144197,0.015411661,2
1,1,-73.58544659,0.002497935,1
21,3,-59.33111704,0.00067164,0
21,1,-58.81464237,0.000529283,0
19,5,-52.08974573,0.001903266,0
9,1,-51.95692377,0.001694278,0
20,1,-65.68332979,0.002768152,1
19,5,-48.24010752,0.001031519,0
21,0,-67.08319879,0.000105917,0
5,5,-78.95034875,0.003050904,1
7,2,-51.6564418,0.000335899,0
3,4,-39.5800022,0.001066638,0
7,4,-52.0565334,0.001415347,0
23,4,-62.7080017,0.003048159,1
2,2,-47.78077146,0.005505299,1
21,1,-71.24615892,0.001002636,0
6,1,-60.15751225,0.002404949,0
3,0,-67.81719687,0.005576591,1
8,6,-60.5185332,0.001798222,0
1,0,-31.14303387,0.001240637,0
7,2,-52.91376776,0.001166715,0
20,4,-58.38973097,0.00023893,0
22,3,-54.24417973,0.002995129,0
20,0,-58.89727851,0.000701995,0
4,4,-66.03643263,0.005797008,1
19,6,-51.43922614,0.001085029,0
18,1,-62.86146361,0.001798538,0
22,2,-54.87355893,0.000939541,0
3,5,-85.57095535,0.007862689,1
18,3,-71.7389268,0.002411669,0
23,1,-63.16774771,0.005710624,1
1,4,-87.63236367,0.002091,1
20,5,-72.86651514,0.003133178,2
17,5,-46.20705037,0.000874628,0
3,6,-73.52435505,0.005821885,1
18,0,-101.2951806,0.011168342,2
17,2,-73.7678832,0.007370604,1
7,5,-50.65473441,0.001472798,0
21,4,-55.96016178,0.001307309,0
20,6,-67.90239038,0.000853986,0
5,0,-54.20884437,0.000146104,0
9,6,-60.43504833,0.001262731,0
7,6,-51.57982726,0.002605045,0
9,2,-46.08056788,9.36E-05,0
9,4,-58.34507269,0.000753752,0
18,6,-47.33421815,0.002296434,0
15,1,-85.51609129,0.012675378,2
19,3,-54.78659668,0.00081988,0
4,0,-48.38866807,0.001119325,0
3,0,-58.99574208,0.002320176,0
9,5,-48.46389418,0.000171066,0
0,0,-51.70232933,0.004673745,1
16,4,-68.10366797,0.001100675,0
7,1,-59.58366165,0.002197021,0
7,6,-69.52812945,0.000471628,0
8,2,-74.82909015,0.001074252,0
8,0,-44.73797012,0.002413419,0
22,0,-49.89172852,0.00257057,0
19,5,-67.73082245,0.000895602,0
18,2,-58.62661752,0.002282623,0
23,2,-80.91475923,0.010065566,1
22,3,-59.15108339,0.001080031,0
13,1,-41.69930775,0.00212435,1
3,4,-44.85162138,0.002912491,1
8,6,-51.41331985,0.001909512,0
20,5,-53.04196098,0.000949674,0
20,1,-69.47147898,0.00055137,0
9,1,-45.5444753,0.000572226,0
16,6,-69.4014744,0.003718095,1
9,0,-57.49610235,0.00085767,0
7,1,-54.84808889,0.000396687,0
22,1,-38.19763739,0.001868197,0
16,1,-42.59127783,0.002681021,0
22,6,-47.69782963,0.001152994,0
21,3,-52.84834357,0.001837022,0
6,2,-65.65571155,0.00577128,1
20,2,-41.83716457,0.001257092,0
3,1,-59.31083089,0.002455599,0
22,5,-57.49045735,0.002173397,0
21,4,-69.16953085,0.000764206,0
0,0,-63.63338461,0.004944402,1
16,0,-75.59806683,0.003599184,1
8,0,-64.13358491,0.000840739,0
19,4,-61.58659762,0.000493173,0
23,2,-67.40997543,0.00035807,1
3,1,-72.49842492,0.004823285,1
0,3,-57.69875836,0.00367151,1
20,6,-47.86322466,0.001187997,0
21,1,-45.33077526,0.000786931,0
8,2,-54.08207001,0.000427191,0
19,5,-40.95344258,0.001050428,0
20,3,-65.02569441,0.000275146,0
11,2,-61.60017425,0.000173592,0
19,1,-57.57672067,0.000502125,0
23,4,-69.65577492,0.00124632,0
2,1,-59.54458984,0.002536563,1
17,6,-90.81540802,0.018612858,2
15,4,-81.2943087,0.00403964,1
7,5,-61.34043636,0.000988375,0
13,2,-77.06121663,0.023430411,2
8,5,-52.6140456,0.001019578,0
19,5,-55.0079057,0.002139071,0
20,2,-69.21436788,0.00131056,0
19,0,-58.75364524,0.002509214,0
0,0,-84.91801823,0.004401661,1
21,3,-46.16997665,0.000940809,0
17,5,-74.02561638,0.024204071,2
7,6,-56.25154787,0.004564297,2
8,1,-67.81040684,0.000516104,0
13,0,-66.09181307,0.000752521,0
15,4,-56.44990889,0.004949013,1
5,6,-69.14160731,0.022413678,2
3,3,-78.37648042,0.010458713,1
12,4,-61.96530943,0.000418603,0
21,5,-37.62178501,0.001232583,0
9,1,-87.52883607,0.001022882,0
9,2,-60.28219616,0.001170857,0
22,0,-97.22789723,0.003417632,1
8,0,-63.48157525,0.003919301,2
9,6,-54.28534615,0.00049136,0
8,3,-42.88013332,0.001732296,0
22,1,-80.83835097,0.006857183,1
13,3,-60.49474094,0.004654042,1
13,5,-65.95334854,0.005595316,1
13,2,-70.64165464,0.008018617,1
7,6,-70.26512513,0.000928117,0
18,3,-50.60875792,0.001007699,0
22,0,-41.96723332,0.000840441,0
0,6,-57.76487694,0.006312179,1
19,2,-7.500924659,0.001063762,0
20,4,-56.81763657,0.000205325,0
22,6,-80.76156576,0.002693585,1
19,1,-42.33247255,0.000760708,0
19,4,-43.56893718,0.000319567,0
6,3,-51.49182908,0.000135794,0
7,4,-47.33303144,0.020176006,2
0,2,-53.66534519,0.006920016,1
7,1,-59.39011729,0.001801678,0
21,6,-57.11970619,0.00122122,0
19,1,-55.32366557,0.000653182,0
0,4,-63.50214385,0.00665833,1
21,4,-63.7679028,0.001270702,0
22,1,-55.50223615,0.001072695,0
7,1,-40.21338049,0.001903195,0
7,5,-62.29248336,0.001006835,0
22,6,-58.8129043,0.001053527,0
0,4,-65.9901145,0.003769241,1
21,6,-65.76246435,0.001903121,0
20,6,-54.28793838,0.001101924,0
16,3,-51.05404885,0.002991824,0
2,3,-63.2888645,0.001205018,1
19,3,-69.0042088,0.001270239,0
18,6,-74.95511538,0.001555391,0
12,6,-59.12706908,0.000523886,0
5,6,-66.13523276,0.010185851,2
20,3,-69.20665612,0.000779478,0
19,2,-83.96424058,0.000884606,0
21,2,-39.94224502,0.001228647,0
9,4,-59.73803055,0.000687848,0
17,2,-59.64601093,0.004327921,1
21,3,-50.91773873,0.001066554,0
6,3,-54.01025508,0.000889896,0
20,6,-59.33475061,0.001752146,0
9,1,-57.46072865,0.000742809,0
19,4,-55.75990231,0.001762561,0
7,0,-46.48019664,0.000641169,0
22,0,-71.64267579,0.005735348,1
22,6,-50.69964729,0.006527947,1
19,4,-41.3877545,0.000287842,0
13,0,-47.83846296,0.000362431,0
20,0,-43.55700004,0.001582371,0
20,3,-65.54689906,0.000550584,0
19,5,-76.06082875,0.00596396,1
9,3,-54.81020043,0.00120462,0
21,3,-73.09777315,0.001297325,0
1,0,-66.83715189,0.008552817,1
22,1,-63.40569973,0.00189135,0
19,1,-57.31094805,0.001408825,0
16,6,-61.18870271,0.000686662,0
1,2,-63.85682405,0.003926014,1
23,3,-48.61004672,0.001201872,0
11,1,-62.49783221,0.005713242,1
16,3,-9.762580808,0.002354948,0
21,2,-116.2883951,0.008295091,1
12,5,-83.51275249,0.007759328,1
8,0,-61.5245778,0.001017938,0
2,4,-66.20729739,0.005739873,1
19,2,-68.01949612,0.000868362,0
22,5,-53.76506681,0.000832145,0
18,0,-58.75616038,0.001920612,0
14,0,-52.60777485,0.001072308,0
3,3,-74.66865134,0.005120486,1
3,0,-58.76489179,0.006811109,1
22,6,-62.99811722,0.000753375,0
20,5,-51.46917717,0.002680011,0
17,2,-79.26463195,0.00908666,2
12,1,-47.78039218,0.000629576,0
18,2,-66.06035429,0.000991308,0
8,5,-74.1545313,0.001717094,0
21,0,-46.13038833,0.002278033,0
22,6,-32.57205312,0.000879149,0
16,6,-25.96759978,0.008585489,1
14,2,-57.09165178,0.001626722,0
4,2,-65.16481289,0.006304125,1
0,5,-78.04520662,0.005179878,1
22,6,-60.32521669,0.001015679,0
19,0,-43.40112274,0.001341515,0
0,1,-56.34620619,0.002389673,0
4,1,-72.57133884,0.004316296,2
20,4,-62.29660337,0.000584494,0
21,6,-60.71836454,0.000946332,0
19,6,-72.88311679,0.006578837,1
19,0,-48.89412028,0.003083217,0
8,0,-59.57955073,0.001403905,0
20,6,-48.60566316,0.00058995,0
2,4,-59.66473385,0.001085666,0
9,6,-95.00754924,0.015093354,2
12,3,-45.97019088,0.003045212,1
21,3,-91.08160729,0.003645632,2
1,5,-47.94737516,0.002370995,0
10,1,-61.39089435,0.001171904,0
